time,node,metric,value
2026-07-20T23:31:14.886109323Z,alpha,power_w,10.7
2026-07-20T23:31:22.122443584Z,alpha,power_w,11.1
2026-07-20T23:32:00.361239449Z,alpha,power_w,11.0
2026-07-20T23:32:20.72271418Z,alpha,power_w,10.0
2026-07-20T23:32:26.801000279Z,alpha,power_w,10.4
2026-07-20T23:32:41.303826734Z,alpha,power_w,10.0
2026-07-20T23:32:46.350262403Z,alpha,power_w,10.9
2026-07-20T23:32:55.727999675Z,alpha,power_w,10.1
2026-07-20T23:33:00.06320622Z,alpha,power_w,10.4
2026-07-20T23:33:02.815808376Z,alpha,power_w,11.0
2026-07-20T23:33:39.977515197Z,alpha,power_w,9.8
2026-07-20T23:33:46.043130544Z,alpha,power_w,10.7
2026-07-20T23:33:54.591306913Z,alpha,power_w,11.0
2026-07-20T23:34:00.146308119Z,alpha,power_w,11.0
2026-07-20T23:34:02.583433575Z,alpha,power_w,11.2
2026-07-20T23:34:35.493896074Z,alpha,power_w,9.6
2026-07-20T23:34:41.547946742Z,alpha,power_w,11.0
2026-07-20T23:35:00.073262328Z,alpha,power_w,11.1
2026-07-20T23:35:21.75363603Z,alpha,power_w,9.8
2026-07-20T23:35:26.791834626Z,alpha,power_w,10.7
2026-07-20T23:35:35.142825882Z,alpha,power_w,9.9
2026-07-20T23:35:42.365165196Z,alpha,power_w,11.4
2026-07-20T23:35:55.734588439Z,alpha,power_w,10.4
2026-07-20T23:36:00.052137293Z,alpha,power_w,10.8
2026-07-20T23:36:02.937811337Z,alpha,power_w,11.5
2026-07-20T23:36:11.06545012Z,alpha,power_w,10.0
2026-07-20T23:36:16.224161959Z,alpha,power_w,10.7
2026-07-20T23:36:36.873309847Z,alpha,power_w,10.0
2026-07-20T23:36:43.054859183Z,alpha,power_w,11.1
2026-07-20T23:37:00.069505829Z,alpha,power_w,10.7
2026-07-20T23:37:06.711751809Z,alpha,power_w,9.6
2026-07-20T23:37:11.763519161Z,alpha,power_w,10.9
2026-07-20T23:37:31.399900318Z,alpha,power_w,11.7
2026-07-20T23:37:36.559935879Z,alpha,power_w,9.8
2026-07-20T23:37:41.751481526Z,alpha,power_w,10.9
2026-07-20T23:37:56.122013678Z,alpha,power_w,9.9
2026-07-20T23:38:00.065338805Z,alpha,power_w,10.6
2026-07-20T23:38:01.276267586Z,alpha,power_w,10.9
2026-07-20T23:38:41.382792534Z,alpha,power_w,9.7
2026-07-20T23:38:49.548304636Z,alpha,power_w,10.7
2026-07-20T23:39:00.054039399Z,alpha,power_w,10.8
2026-07-20T23:39:21.504601478Z,alpha,power_w,9.8
2026-07-20T23:39:26.534526283Z,alpha,power_w,10.7
2026-07-20T23:39:51.314156209Z,alpha,power_w,9.8
2026-07-20T23:39:57.409999133Z,alpha,power_w,11.0
2026-07-20T23:40:00.091610311Z,alpha,power_w,10.9
2026-07-20T23:40:26.31675641Z,alpha,power_w,9.7
2026-07-20T23:40:31.326647646Z,alpha,power_w,10.7
2026-07-20T23:41:00.091708127Z,alpha,power_w,10.8
2026-07-20T23:42:00.072016634Z,alpha,power_w,10.9
2026-07-20T23:43:00.049209038Z,alpha,power_w,11.1
2026-07-20T23:44:00.043127992Z,alpha,power_w,10.6
2026-07-20T23:45:00.076327475Z,alpha,power_w,10.2
2026-07-20T23:45:45.97314183Z,alpha,power_w,9.6
2026-07-20T23:45:52.044537652Z,alpha,power_w,10.6
2026-07-20T23:46:00.070656865Z,alpha,power_w,10.5
2026-07-20T23:47:00.04150762Z,alpha,power_w,10.7
2026-07-20T23:48:00.0727912Z,alpha,power_w,10.5
2026-07-20T23:49:00.038305498Z,alpha,power_w,10.7
2026-07-20T23:50:00.072751615Z,alpha,power_w,11.0
2026-07-20T23:50:35.87077557Z,alpha,power_w,9.7
2026-07-20T23:50:41.931303297Z,alpha,power_w,11.2
2026-07-20T23:50:51.293870307Z,alpha,power_w,9.8
2026-07-20T23:50:57.473617497Z,alpha,power_w,10.8
2026-07-20T23:51:00.088047525Z,alpha,power_w,10.7
2026-07-20T23:52:00.079934824Z,alpha,power_w,10.6
2026-07-20T23:52:25.893827626Z,alpha,power_w,9.8
2026-07-20T23:52:30.952319444Z,alpha,power_w,10.7
2026-07-20T23:53:00.065126371Z,alpha,power_w,10.2
2026-07-20T23:53:40.942921015Z,alpha,power_w,9.8
2026-07-20T23:53:45.984598766Z,alpha,power_w,10.2
2026-07-20T23:53:56.400610986Z,alpha,power_w,9.5
2026-07-20T23:54:00.053025986Z,alpha,power_w,10.5
2026-07-20T23:54:02.457030136Z,alpha,power_w,11.1
2026-07-20T23:54:57.056535828Z,alpha,power_w,9.7
2026-07-20T23:55:00.072739674Z,alpha,power_w,10.9
2026-07-20T23:55:02.107949787Z,alpha,power_w,11.2
2026-07-20T23:55:11.464956455Z,alpha,power_w,9.7
2026-07-20T23:55:16.522300914Z,alpha,power_w,10.9
2026-07-20T23:55:25.870727221Z,alpha,power_w,10.2
2026-07-20T23:55:43.60229008Z,alpha,power_w,11.2
2026-07-20T23:55:55.706346356Z,alpha,power_w,10.0
2026-07-20T23:56:00.071923611Z,alpha,power_w,10.4
2026-07-20T23:56:01.913654546Z,alpha,power_w,11.2
2026-07-20T23:56:10.59150627Z,alpha,power_w,10.0
2026-07-20T23:56:27.745654268Z,alpha,power_w,11.5
2026-07-20T23:56:34.842622953Z,alpha,power_w,10.1
2026-07-20T23:56:43.089833185Z,alpha,power_w,11.4
2026-07-20T23:56:51.32448162Z,alpha,power_w,10.2
2026-07-20T23:56:56.418195734Z,alpha,power_w,11.1
2026-07-20T23:57:00.098734197Z,alpha,power_w,10.7
2026-07-20T23:57:06.758803316Z,alpha,power_w,9.8
2026-07-20T23:57:13.971910725Z,alpha,power_w,11.1
2026-07-20T23:57:21.186306151Z,alpha,power_w,10.0
2026-07-20T23:57:32.513827757Z,alpha,power_w,11.0
2026-07-20T23:57:40.749666664Z,alpha,power_w,9.8
2026-07-20T23:57:46.823104193Z,alpha,power_w,10.9
2026-07-20T23:57:56.210565383Z,alpha,power_w,9.7
2026-07-20T23:58:00.086008519Z,alpha,power_w,10.9
2026-07-20T23:58:02.275853587Z,alpha,power_w,10.9
2026-07-20T23:58:11.621008325Z,alpha,power_w,9.8
2026-07-20T23:58:19.31620515Z,alpha,power_w,10.8
2026-07-20T23:58:24.888933349Z,alpha,power_w,10.7
2026-07-20T23:58:40.44289383Z,alpha,power_w,9.5
2026-07-20T23:58:46.497691318Z,alpha,power_w,11.0
2026-07-20T23:58:55.855526658Z,alpha,power_w,9.5
2026-07-20T23:59:00.084180789Z,alpha,power_w,10.9
2026-07-20T23:59:01.954878073Z,alpha,power_w,11.3
2026-07-21T00:00:00.08487414Z,alpha,power_w,10.2
2026-07-21T00:00:10.90678554Z,alpha,power_w,9.7
2026-07-21T00:00:16.994574256Z,alpha,power_w,10.8
2026-07-21T00:00:52.042580313Z,alpha,power_w,9.8
2026-07-21T00:00:57.090681861Z,alpha,power_w,10.7
2026-07-21T00:01:00.05827353Z,alpha,power_w,10.9
2026-07-21T00:01:11.59785035Z,alpha,power_w,9.7
2026-07-21T00:01:17.661677118Z,alpha,power_w,11.0
2026-07-21T00:02:00.065597325Z,alpha,power_w,10.7
2026-07-21T00:02:55.541831479Z,alpha,power_w,9.6
2026-07-21T00:03:00.068152549Z,alpha,power_w,10.7
2026-07-21T00:03:02.518921521Z,alpha,power_w,11.2
2026-07-21T00:03:11.934311137Z,alpha,power_w,9.7
2026-07-21T00:03:17.959982836Z,alpha,power_w,11.2
2026-07-21T00:04:00.079979968Z,alpha,power_w,10.1
2026-07-21T00:05:00.048035351Z,alpha,power_w,10.2
2026-07-21T00:06:00.050039992Z,alpha,power_w,10.7
2026-07-21T00:07:00.085145605Z,alpha,power_w,11.1
2026-07-21T00:08:00.109485681Z,alpha,power_w,11.3
2026-07-21T00:09:00.062892831Z,alpha,power_w,10.5
2026-07-21T00:10:00.199664212Z,alpha,power_w,10.1
2026-07-21T00:11:00.075279864Z,alpha,power_w,10.4
2026-07-21T00:11:06.788913881Z,alpha,power_w,9.7
2026-07-21T00:11:14.016371355Z,alpha,power_w,11.0
2026-07-21T00:12:00.311236771Z,alpha,power_w,10.8
2026-07-21T00:12:53.726712886Z,alpha,power_w,11.9
2026-07-21T00:12:59.906725302Z,alpha,power_w,10.7
2026-07-21T00:13:00.09662431Z,alpha,power_w,10.8
2026-07-21T00:13:06.078055966Z,alpha,power_w,9.5
2026-07-21T00:13:12.167630082Z,alpha,power_w,11.2
2026-07-21T00:14:00.047992074Z,alpha,power_w,10.7
2026-07-21T00:15:00.072210148Z,alpha,power_w,10.5
2026-07-21T00:15:36.170620156Z,alpha,power_w,9.6
2026-07-21T00:15:42.238537563Z,alpha,power_w,10.7
2026-07-21T00:16:00.04500366Z,alpha,power_w,10.4
2026-07-21T00:17:00.038657927Z,alpha,power_w,11.1
2026-07-21T00:18:00.042675329Z,alpha,power_w,11.0
2026-07-21T00:19:00.040072444Z,alpha,power_w,10.8
2026-07-21T00:20:00.041590872Z,alpha,power_w,10.6
2026-07-21T00:21:00.036342871Z,alpha,power_w,10.4
2026-07-21T00:22:00.044458257Z,alpha,power_w,11.0
2026-07-21T00:23:00.077771456Z,alpha,power_w,11.1
2026-07-21T00:24:00.082664773Z,alpha,power_w,10.6
2026-07-21T00:24:52.321389565Z,alpha,power_w,9.6
2026-07-21T00:24:58.351056527Z,alpha,power_w,11.3
2026-07-21T00:25:00.105412475Z,alpha,power_w,10.7
2026-07-21T00:25:07.772650904Z,alpha,power_w,10.0
2026-07-21T00:25:12.801632046Z,alpha,power_w,10.9
2026-07-21T00:25:21.087801803Z,alpha,power_w,10.2
2026-07-21T00:26:00.069016902Z,alpha,power_w,10.9
2026-07-21T00:26:55.798811143Z,alpha,power_w,11.4
2026-07-21T00:27:00.079214804Z,alpha,power_w,10.5
2026-07-21T00:27:05.969729476Z,alpha,power_w,10.2
2026-07-21T00:27:13.210192628Z,alpha,power_w,11.4
2026-07-21T00:27:40.950593196Z,alpha,power_w,10.1
2026-07-21T00:27:57.443638372Z,alpha,power_w,11.1
2026-07-21T00:28:00.072034522Z,alpha,power_w,10.9
2026-07-21T00:28:11.822877063Z,alpha,power_w,10.1
2026-07-21T00:28:23.161383766Z,alpha,power_w,11.3
2026-07-21T00:28:41.6660886Z,alpha,power_w,10.3
2026-07-21T00:29:00.07323681Z,alpha,power_w,10.9
2026-07-21T00:29:55.817812568Z,alpha,power_w,11.4
2026-07-21T00:30:00.063856448Z,alpha,power_w,10.9
2026-07-21T00:30:07.009231383Z,alpha,power_w,10.2
2026-07-21T00:30:34.784095398Z,alpha,power_w,11.2
2026-07-21T00:30:47.130842177Z,alpha,power_w,10.2
2026-07-21T00:31:00.09332809Z,alpha,power_w,11.0
2026-07-21T00:31:27.231956959Z,alpha,power_w,11.3
2026-07-21T00:32:00.235433574Z,alpha,power_w,11.1
2026-07-21T00:32:42.32137478Z,alpha,power_w,10.0
2026-07-21T00:32:56.688254551Z,alpha,power_w,11.2
2026-07-21T00:33:00.059722706Z,alpha,power_w,10.4
2026-07-21T00:33:06.993446468Z,alpha,power_w,9.6
2026-07-21T00:33:13.064984429Z,alpha,power_w,10.4
2026-07-21T00:34:00.057865589Z,alpha,power_w,10.9
2026-07-21T00:34:54.948002976Z,alpha,power_w,12.3
2026-07-21T00:35:00.055523675Z,alpha,power_w,11.5
2026-07-21T00:35:01.143562388Z,alpha,power_w,11.2
2026-07-21T00:35:36.091944084Z,alpha,power_w,10.1
2026-07-21T00:35:42.16537505Z,alpha,power_w,10.6
2026-07-21T00:36:00.187054633Z,alpha,power_w,10.6
2026-07-21T00:36:12.084854753Z,alpha,power_w,10.1
2026-07-21T00:36:28.549758283Z,alpha,power_w,11.2
2026-07-21T00:37:00.052600463Z,alpha,power_w,10.7
2026-07-21T00:37:12.777676737Z,alpha,power_w,10.1
2026-07-21T00:37:23.078421125Z,alpha,power_w,11.1
2026-07-21T00:37:51.882533886Z,alpha,power_w,9.7
2026-07-21T00:37:57.945895624Z,alpha,power_w,11.3
2026-07-21T00:38:00.088949635Z,alpha,power_w,10.9
2026-07-21T00:39:00.054050225Z,alpha,power_w,10.7
2026-07-21T00:39:06.91766325Z,alpha,power_w,9.8
2026-07-21T00:39:15.042093671Z,alpha,power_w,10.8
2026-07-21T00:39:21.364350438Z,alpha,power_w,9.8
2026-07-21T00:39:28.443595105Z,alpha,power_w,11.1
2026-07-21T00:39:53.22377643Z,alpha,power_w,9.7
2026-07-21T00:39:58.248205196Z,alpha,power_w,11.1
2026-07-21T00:40:00.09358049Z,alpha,power_w,10.8
2026-07-21T00:40:51.809951149Z,alpha,power_w,9.7
2026-07-21T00:40:59.036301405Z,alpha,power_w,11.1
2026-07-21T00:41:00.065840033Z,alpha,power_w,10.7
2026-07-21T00:41:07.258421426Z,alpha,power_w,9.5
2026-07-21T00:41:13.327596882Z,alpha,power_w,11.0
2026-07-21T00:41:52.518136863Z,alpha,power_w,9.6
2026-07-21T00:41:57.549424321Z,alpha,power_w,10.7
2026-07-21T00:42:00.065446819Z,alpha,power_w,11.1
2026-07-21T00:42:25.406510395Z,alpha,power_w,11.7
2026-07-21T00:42:31.638188578Z,alpha,power_w,10.7
2026-07-21T00:42:52.186853117Z,alpha,power_w,9.6
2026-07-21T00:42:57.239253889Z,alpha,power_w,10.2
2026-07-21T00:43:00.04003843Z,alpha,power_w,10.8
2026-07-21T00:43:37.418775178Z,alpha,power_w,9.6
2026-07-21T00:43:42.503354264Z,alpha,power_w,10.5
2026-07-21T00:44:00.042461792Z,alpha,power_w,10.9
2026-07-21T00:44:21.65800779Z,alpha,power_w,9.7
2026-07-21T00:44:27.738336359Z,alpha,power_w,11.0
2026-07-21T00:45:00.042845393Z,alpha,power_w,10.6
2026-07-21T00:45:02.802566345Z,alpha,power_w,11.7
2026-07-21T00:45:11.010286322Z,alpha,power_w,10.3
2026-07-21T00:45:58.318747732Z,alpha,power_w,11.4
2026-07-21T00:46:00.03594085Z,alpha,power_w,10.7
2026-07-21T00:46:07.590684081Z,alpha,power_w,10.1
2026-07-21T00:46:18.908453213Z,alpha,power_w,11.2
2026-07-21T00:46:42.62079494Z,alpha,power_w,10.1
2026-07-21T00:46:51.075526418Z,alpha,power_w,10.7
2026-07-21T00:46:56.975352265Z,alpha,power_w,10.1
2026-07-21T00:47:00.031565433Z,alpha,power_w,11.0
2026-07-21T00:47:05.133130696Z,alpha,power_w,10.3
2026-07-21T00:47:12.41430404Z,alpha,power_w,9.9
2026-07-21T00:47:19.514659558Z,alpha,power_w,11.1
2026-07-21T00:47:36.064075131Z,alpha,power_w,10.2
2026-07-21T00:48:00.034844674Z,alpha,power_w,11.0
2026-07-21T00:48:02.816026319Z,alpha,power_w,11.2
2026-07-21T00:48:56.281981136Z,alpha,power_w,10.1
2026-07-21T00:49:00.033919221Z,alpha,power_w,11.2
2026-07-21T00:49:03.418295088Z,alpha,power_w,10.9
2026-07-21T00:49:21.99873166Z,alpha,power_w,10.0
2026-07-21T00:49:32.290504261Z,alpha,power_w,11.1
2026-07-21T00:49:56.985470408Z,alpha,power_w,10.0
2026-07-21T00:50:00.06651768Z,alpha,power_w,10.6
2026-07-21T00:50:05.174785682Z,alpha,power_w,11.4
2026-07-21T00:50:16.538035032Z,alpha,power_w,10.0
2026-07-21T00:50:22.606527337Z,alpha,power_w,10.7
2026-07-21T00:51:00.078030299Z,alpha,power_w,10.8
2026-07-21T00:51:17.198858817Z,alpha,power_w,10.0
2026-07-21T00:51:22.250709785Z,alpha,power_w,10.6
2026-07-21T00:51:36.737308448Z,alpha,power_w,9.8
2026-07-21T00:51:43.997787644Z,alpha,power_w,11.1
2026-07-21T00:52:00.066205386Z,alpha,power_w,10.6
2026-07-21T00:52:11.741974681Z,alpha,power_w,9.6
2026-07-21T00:52:16.886855459Z,alpha,power_w,10.8
2026-07-21T00:52:56.98654922Z,alpha,power_w,9.6
2026-07-21T00:53:00.106953285Z,alpha,power_w,11.0
2026-07-21T00:53:02.019883188Z,alpha,power_w,11.2
2026-07-21T00:53:07.28213409Z,alpha,power_w,9.5
2026-07-21T00:53:12.331413901Z,alpha,power_w,9.8
2026-07-21T00:54:00.071928989Z,alpha,power_w,10.8
2026-07-21T00:55:00.119189901Z,alpha,power_w,11.7
2026-07-21T00:55:37.378790249Z,alpha,power_w,9.6
2026-07-21T00:55:44.474431979Z,alpha,power_w,10.8
2026-07-21T00:56:00.10364267Z,alpha,power_w,10.5
2026-07-21T00:57:00.09014237Z,alpha,power_w,10.9
2026-07-21T00:58:00.106074783Z,alpha,power_w,10.7
2026-07-21T00:59:00.059887489Z,alpha,power_w,10.9
2026-07-21T00:59:54.491750397Z,alpha,power_w,11.7
2026-07-21T00:59:59.406193154Z,alpha,power_w,10.7
2026-07-21T01:00:00.101443104Z,alpha,power_w,10.8
2026-07-21T01:00:22.126317075Z,alpha,power_w,9.6
2026-07-21T01:00:28.201834831Z,alpha,power_w,11.4
2026-07-21T01:01:00.067370949Z,alpha,power_w,10.9
2026-07-21T01:01:21.757477622Z,alpha,power_w,9.8
2026-07-21T01:01:27.92938627Z,alpha,power_w,10.9
2026-07-21T01:02:00.071271378Z,alpha,power_w,11.0
2026-07-21T01:03:00.045039558Z,alpha,power_w,11.2
2026-07-21T01:03:23.080609407Z,alpha,power_w,9.9
2026-07-21T01:03:30.184285084Z,alpha,power_w,11.0
2026-07-21T01:04:00.051466872Z,alpha,power_w,10.9
2026-07-21T01:04:11.561671492Z,alpha,power_w,9.8
2026-07-21T01:04:23.77460585Z,alpha,power_w,11.0
2026-07-21T01:04:36.446762869Z,alpha,power_w,9.5
2026-07-21T01:04:43.28484133Z,alpha,power_w,10.7
2026-07-21T01:05:00.047605408Z,alpha,power_w,11.1
2026-07-21T01:05:36.782604111Z,alpha,power_w,9.7
2026-07-21T01:05:41.822020071Z,alpha,power_w,10.6
2026-07-21T01:06:00.04865684Z,alpha,power_w,10.9
2026-07-21T01:06:42.570679171Z,alpha,power_w,9.6
2026-07-21T01:06:48.733296565Z,alpha,power_w,10.9
2026-07-21T01:06:56.975945752Z,alpha,power_w,9.6
2026-07-21T01:07:00.050744838Z,alpha,power_w,11.1
2026-07-21T01:07:03.056653067Z,alpha,power_w,11.0
2026-07-21T01:07:11.585454983Z,alpha,power_w,10.0
2026-07-21T01:07:28.881063599Z,alpha,power_w,11.2
2026-07-21T01:07:51.507035771Z,alpha,power_w,10.1
2026-07-21T01:07:59.78231086Z,alpha,power_w,11.4
2026-07-21T01:08:00.116746402Z,alpha,power_w,11.2
2026-07-21T01:08:06.969527722Z,alpha,power_w,10.3
2026-07-21T01:08:29.66922849Z,alpha,power_w,11.7
2026-07-21T01:08:34.780587274Z,alpha,power_w,10.6
2026-07-21T01:09:00.041571465Z,alpha,power_w,11.2
2026-07-21T01:10:00.06991356Z,alpha,power_w,10.9
2026-07-21T01:10:11.38820725Z,alpha,power_w,9.6
2026-07-21T01:10:18.604744055Z,alpha,power_w,10.8
2026-07-21T01:10:51.516393408Z,alpha,power_w,9.6
2026-07-21T01:10:57.601313803Z,alpha,power_w,10.7
2026-07-21T01:11:00.094582942Z,alpha,power_w,11.3
2026-07-21T01:12:00.101954298Z,alpha,power_w,10.5
2026-07-21T01:13:00.041385663Z,alpha,power_w,10.6
2026-07-21T01:14:00.036983345Z,alpha,power_w,11.0
2026-07-21T01:14:22.258768942Z,alpha,power_w,9.5
2026-07-21T01:14:27.313398343Z,alpha,power_w,9.9
2026-07-21T01:14:42.833377855Z,alpha,power_w,9.6
2026-07-21T01:14:47.941310824Z,alpha,power_w,10.5
2026-07-21T01:15:00.035943644Z,alpha,power_w,10.6
2026-07-21T01:16:00.035610518Z,alpha,power_w,10.7
2026-07-21T01:16:13.308702597Z,alpha,power_w,9.7
2026-07-21T01:16:18.350609943Z,alpha,power_w,10.8
2026-07-21T01:17:00.047028631Z,alpha,power_w,10.8
2026-07-21T01:17:06.941404472Z,alpha,power_w,9.6
2026-07-21T01:17:12.842879599Z,alpha,power_w,9.6
2026-07-21T01:17:19.243417116Z,alpha,power_w,10.6
2026-07-21T01:18:00.030122737Z,alpha,power_w,10.6
2026-07-21T01:19:00.050765344Z,alpha,power_w,10.4
2026-07-21T01:20:00.097729534Z,alpha,power_w,10.6
2026-07-21T01:21:00.101025958Z,alpha,power_w,10.6
2026-07-21T01:21:25.04612725Z,alpha,power_w,11.7
2026-07-21T01:21:30.966952135Z,alpha,power_w,10.4
2026-07-21T01:22:00.096583908Z,alpha,power_w,11.0
2026-07-21T01:23:00.09290682Z,alpha,power_w,10.7
2026-07-21T01:23:01.431268846Z,alpha,power_w,11.5
2026-07-21T01:23:16.873142658Z,alpha,power_w,10.5
2026-07-21T01:24:00.102910468Z,alpha,power_w,10.6
2026-07-21T01:25:00.109559179Z,alpha,power_w,10.5
2026-07-21T01:25:03.877151674Z,alpha,power_w,11.5
2026-07-21T01:25:12.008260198Z,alpha,power_w,10.4
2026-07-21T01:26:00.123756312Z,alpha,power_w,10.8
2026-07-21T01:26:10.652073964Z,alpha,power_w,11.5
2026-07-21T01:26:15.924729809Z,alpha,power_w,10.7
2026-07-21T01:26:20.890666574Z,alpha,power_w,10.5
2026-07-21T01:26:27.006506477Z,alpha,power_w,10.6
2026-07-21T01:26:37.400624645Z,alpha,power_w,9.6
2026-07-21T01:26:43.502754376Z,alpha,power_w,10.1
2026-07-21T01:27:00.128365482Z,alpha,power_w,10.6
2026-07-21T01:27:38.088763863Z,alpha,power_w,9.7
2026-07-21T01:27:45.362663671Z,alpha,power_w,10.8
2026-07-21T01:28:00.140126165Z,alpha,power_w,10.9
2026-07-21T01:28:21.273202339Z,alpha,power_w,9.8
2026-07-21T01:28:27.349433926Z,alpha,power_w,10.3
2026-07-21T01:28:52.134381734Z,alpha,power_w,9.7
2026-07-21T01:28:58.212059922Z,alpha,power_w,10.7
2026-07-21T01:29:00.11245242Z,alpha,power_w,10.6
2026-07-21T01:29:07.56626572Z,alpha,power_w,9.4
2026-07-21T01:29:12.620010656Z,alpha,power_w,11.2
2026-07-21T01:30:00.118707695Z,alpha,power_w,10.6
2026-07-21T01:30:52.43293252Z,alpha,power_w,9.6
2026-07-21T01:30:58.519488208Z,alpha,power_w,10.6
2026-07-21T01:31:00.123895969Z,alpha,power_w,10.6
2026-07-21T01:31:53.101161924Z,alpha,power_w,9.6
2026-07-21T01:31:58.149359091Z,alpha,power_w,10.6
2026-07-21T01:32:00.073883315Z,alpha,power_w,10.6
2026-07-21T01:33:00.068311891Z,alpha,power_w,10.7
2026-07-21T01:34:00.080795986Z,alpha,power_w,10.8
2026-07-21T01:34:12.950617642Z,alpha,power_w,9.6
2026-07-21T01:34:20.113247261Z,alpha,power_w,11.2
2026-07-21T01:34:36.955624459Z,alpha,power_w,10.0
2026-07-21T01:34:43.786995776Z,alpha,power_w,11.2
2026-07-21T01:34:52.024199405Z,alpha,power_w,9.8
2026-07-21T01:34:59.233026814Z,alpha,power_w,10.8
2026-07-21T01:35:00.080640521Z,alpha,power_w,10.5
2026-07-21T01:35:57.836447485Z,alpha,power_w,9.8
2026-07-21T01:36:00.091530246Z,alpha,power_w,10.9
2026-07-21T01:36:02.930844265Z,alpha,power_w,11.4
2026-07-21T01:36:12.242794431Z,alpha,power_w,9.7
2026-07-21T01:36:17.285585799Z,alpha,power_w,11.1
2026-07-21T01:36:43.113953519Z,alpha,power_w,9.7
2026-07-21T01:36:49.355731979Z,alpha,power_w,10.9
2026-07-21T01:36:57.511972908Z,alpha,power_w,9.7
2026-07-21T01:37:00.08708216Z,alpha,power_w,10.6
2026-07-21T01:37:02.666066519Z,alpha,power_w,11.4
2026-07-21T01:37:07.836131349Z,alpha,power_w,10.3
2026-07-21T01:37:47.943223919Z,alpha,power_w,11.4
2026-07-21T01:37:53.116193274Z,alpha,power_w,10.3
2026-07-21T01:37:59.158720571Z,alpha,power_w,11.1
2026-07-21T01:38:00.076686025Z,alpha,power_w,11.1
