time,node,metric,value
2026-07-21T19:47:37.787624239Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T20:47:38.532230388Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T20:47:38.554137869Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T21:47:38.533390082Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T21:47:38.555090279Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T22:47:39.458932422Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T22:47:39.480496838Z,CC8DA20CDB50,hs_req_bytes,26.0
2026-07-21T00:04:07.196361069Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T00:04:07.223698568Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T01:04:08.36228919Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T01:04:08.392603408Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T02:04:08.702764085Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T02:04:08.724115294Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T03:04:09.510187433Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T03:04:09.536398923Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T04:04:13.994022283Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T04:04:14.020436721Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T05:04:15.173274895Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T05:04:15.198615994Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T07:04:18.140467112Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T07:04:18.159452266Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T08:04:19.411319206Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T08:04:19.433248382Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T09:04:19.563492329Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T09:04:19.585078598Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T10:04:19.901814507Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T10:04:19.924226809Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T11:04:20.578779922Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T11:04:20.598040033Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T12:04:21.633028857Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T12:04:21.665390027Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T13:04:22.101608594Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T13:04:22.124539265Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T14:04:23.103026329Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T14:04:23.128435936Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T15:04:23.441932465Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T15:04:23.463083599Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T16:04:24.293419066Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T16:04:24.314785955Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T19:47:37.87200781Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T19:47:37.894728107Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T20:47:39.061467749Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T20:47:39.084543621Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T21:47:38.727627348Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T21:47:38.750881671Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T22:47:38.887599581Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T22:47:38.912410914Z,DCB4D90A0578,hs_req_bytes,26.0
2026-07-21T00:04:07.845752103Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T00:04:07.867669625Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T01:04:08.612417145Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T01:04:08.635122231Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T02:04:09.250497521Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T02:04:09.269825075Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T03:04:10.088359023Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T03:04:10.114233647Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T04:04:13.771841873Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T04:04:13.862393881Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T05:04:17.852911526Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T05:04:19.934839249Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T07:04:18.810673689Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T07:04:18.828596781Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T08:04:19.525633089Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T08:04:19.544382445Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T09:04:20.308153759Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T09:04:20.33311187Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T10:04:21.220830589Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T10:04:21.24347209Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T11:04:21.91859334Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T11:04:21.942521074Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T12:04:22.81897051Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T12:04:22.839560558Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T13:04:23.446082141Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T13:04:23.464898989Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T14:04:24.186942704Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T14:04:24.211274308Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T15:04:24.83997608Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T15:04:24.861235102Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T16:04:25.615322162Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T16:04:25.64104182Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T19:47:37.967417082Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T19:47:37.993980511Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T20:47:39.012713782Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T20:47:39.038233397Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T21:47:38.680901613Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T21:47:38.706630105Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T22:47:39.053681577Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T22:47:39.076165481Z,DCB4D90B5258,hs_req_bytes,26.0
2026-07-21T00:04:11.403630126Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T00:04:11.42553361Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T01:04:09.565864197Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T01:04:09.590121119Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T02:04:11.321951926Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T02:04:11.463025494Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T03:04:11.710953859Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T03:04:11.732479099Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T04:04:14.292822215Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T04:04:14.317567346Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T05:04:15.305723249Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T05:04:15.343173173Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T07:04:18.271833691Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T07:04:18.296964905Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T08:04:19.011207576Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T08:04:19.032975255Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T09:04:19.987333141Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T09:04:20.011166791Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T10:04:20.115547384Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T10:04:20.137062458Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T11:04:21.119380156Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T11:04:21.144112305Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T12:04:21.824479921Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T12:04:21.854697697Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T13:04:22.228916581Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T13:04:22.249519086Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T14:04:23.242888243Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T14:04:23.26929841Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T15:04:23.578863058Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T15:04:23.602767747Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T16:04:24.387931286Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T16:04:24.412447092Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T19:47:37.763373859Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T19:47:37.787624239Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T20:47:38.532230388Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T20:47:38.554137869Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T21:47:38.533390082Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T21:47:38.555090279Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T22:47:39.458932422Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T22:47:39.480496838Z,CC8DA20CDB50,hs_resp_bytes,1540.0
2026-07-21T00:04:07.196361069Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T00:04:07.223698568Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T01:04:08.36228919Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T01:04:08.392603408Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T02:04:08.702764085Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T02:04:08.724115294Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T03:04:09.510187433Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T03:04:09.536398923Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T04:04:13.994022283Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T04:04:14.020436721Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T05:04:15.173274895Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T05:04:15.198615994Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T07:04:18.140467112Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T07:04:18.159452266Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T08:04:19.411319206Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T08:04:19.433248382Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T09:04:19.563492329Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T09:04:19.585078598Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T10:04:19.901814507Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T10:04:19.924226809Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T11:04:20.578779922Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T11:04:20.598040033Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T12:04:21.633028857Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T12:04:21.665390027Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T13:04:22.101608594Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T13:04:22.124539265Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T14:04:23.103026329Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T14:04:23.128435936Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T15:04:23.441932465Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T15:04:23.463083599Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T16:04:24.293419066Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T16:04:24.314785955Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T19:47:37.87200781Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T19:47:37.894728107Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T20:47:39.061467749Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T20:47:39.084543621Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T21:47:38.727627348Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T21:47:38.750881671Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T22:47:38.887599581Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T22:47:38.912410914Z,DCB4D90A0578,hs_resp_bytes,1540.0
2026-07-21T00:04:07.845752103Z,DCB4D90B5258,hs_resp_bytes,1540.0
2026-07-21T00:04:07.867669625Z,DCB4D90B5258,hs_resp_bytes,1540.0
2026-07-21T01:04:08.612417145Z,DCB4D90B5258,hs_resp_bytes,1540.0
2026-07-21T01:04:08.635122231Z,DCB4D90B5258,hs_resp_bytes,1540.0
2026-07-21T02:04:09.250497521Z,DCB4D90B5258,hs_resp_bytes,1540.0
