time,node,metric,value
2026-07-20T23:12:20.393952867Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:12:25.392438488Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:12:30.393724548Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:12:35.392358787Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:12:40.397977363Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:12:45.395918281Z,CC8DA20C9C14,humidity,62.5
2026-07-20T23:12:50.39973295Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:12:55.400871649Z,CC8DA20C9C14,humidity,60.3
2026-07-20T23:13:00.406760755Z,CC8DA20C9C14,humidity,61.9
2026-07-20T23:13:05.405534569Z,CC8DA20C9C14,humidity,59.0
2026-07-20T23:13:10.437626247Z,CC8DA20C9C14,humidity,62.4
2026-07-20T23:13:15.40121334Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:13:20.405285636Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:13:25.405938227Z,CC8DA20C9C14,humidity,59.2
2026-07-20T23:13:30.403985847Z,CC8DA20C9C14,humidity,58.5
2026-07-20T23:13:35.409234578Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:13:40.421873957Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:13:45.407121049Z,CC8DA20C9C14,humidity,62.5
2026-07-20T23:13:50.410020294Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:13:55.420223945Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:14:00.40994717Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:14:05.412781763Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:14:10.435624456Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:14:15.411891581Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:14:20.416441399Z,CC8DA20C9C14,humidity,61.3
2026-07-20T23:14:25.417457177Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:14:30.41499421Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:14:35.418797102Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:14:40.442680166Z,CC8DA20C9C14,humidity,62.0
2026-07-20T23:14:45.417995008Z,CC8DA20C9C14,humidity,61.5
2026-07-20T23:14:50.421871022Z,CC8DA20C9C14,humidity,58.7
2026-07-20T23:14:55.422095125Z,CC8DA20C9C14,humidity,58.6
2026-07-20T23:15:00.423884673Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:15:05.424401813Z,CC8DA20C9C14,humidity,59.1
2026-07-20T23:15:10.433164259Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:15:15.422780732Z,CC8DA20C9C14,humidity,58.9
2026-07-20T23:15:20.434743176Z,CC8DA20C9C14,humidity,59.1
2026-07-20T23:15:25.43489282Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:15:30.42966149Z,CC8DA20C9C14,humidity,58.1
2026-07-20T23:15:35.435899889Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:15:40.438439877Z,CC8DA20C9C14,humidity,58.5
2026-07-20T23:15:45.450059926Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:15:50.443973379Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:15:55.442221793Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:16:00.439059503Z,CC8DA20C9C14,humidity,62.9
2026-07-20T23:16:05.444599905Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:16:10.491845817Z,CC8DA20C9C14,humidity,58.9
2026-07-20T23:16:15.458559216Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:16:20.445969597Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:16:25.447027081Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:16:30.443901194Z,CC8DA20C9C14,humidity,62.2
2026-07-20T23:16:35.476044692Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:16:40.593266044Z,CC8DA20C9C14,humidity,59.7
2026-07-20T23:16:45.465748041Z,CC8DA20C9C14,humidity,57.9
2026-07-20T23:16:50.450046547Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:16:55.649966321Z,CC8DA20C9C14,humidity,62.0
2026-07-20T23:17:00.45148018Z,CC8DA20C9C14,humidity,58.8
2026-07-20T23:17:05.450867961Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:17:10.703338727Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:17:15.464335672Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:17:20.453687691Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:17:25.45807234Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:17:30.455131896Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:17:35.458696621Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:17:40.454179332Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:17:45.487475801Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:17:50.462293422Z,CC8DA20C9C14,humidity,62.0
2026-07-20T23:17:55.461405779Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:18:00.461508395Z,CC8DA20C9C14,humidity,58.1
2026-07-20T23:18:05.477539117Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:18:10.494999818Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:18:15.464387768Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:18:20.466969376Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:18:25.468378092Z,CC8DA20C9C14,humidity,62.4
2026-07-20T23:18:30.46707109Z,CC8DA20C9C14,humidity,59.2
2026-07-20T23:18:35.468731762Z,CC8DA20C9C14,humidity,59.7
2026-07-20T23:18:40.470795122Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:18:45.474365627Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:18:50.531955561Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:18:55.470977021Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:19:00.473793327Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:19:05.474490987Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:19:10.470329277Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:19:15.520850158Z,CC8DA20C9C14,humidity,60.3
2026-07-20T23:19:20.474954068Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:19:25.478974008Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:19:30.476709494Z,CC8DA20C9C14,humidity,60.8
2026-07-20T23:19:35.481154332Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:19:40.502946894Z,CC8DA20C9C14,humidity,58.0
2026-07-20T23:19:45.484872316Z,CC8DA20C9C14,humidity,58.4
2026-07-20T23:19:50.481681221Z,CC8DA20C9C14,humidity,58.0
2026-07-20T23:19:55.485534158Z,CC8DA20C9C14,humidity,58.5
2026-07-20T23:20:00.486406436Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:20:05.493913416Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:20:10.496169362Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:20:15.488456471Z,CC8DA20C9C14,humidity,58.6
2026-07-20T23:20:20.577688432Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:20:25.577506113Z,CC8DA20C9C14,humidity,60.1
2026-07-20T23:20:30.574929057Z,CC8DA20C9C14,humidity,59.4
2026-07-20T23:20:35.571863675Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:20:40.578752011Z,CC8DA20C9C14,humidity,61.9
2026-07-20T23:20:45.589649047Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:20:50.584306029Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:20:55.581991255Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:21:00.581189105Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:21:05.584695414Z,CC8DA20C9C14,humidity,59.2
2026-07-20T23:21:10.614364223Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:21:15.603869947Z,CC8DA20C9C14,humidity,57.0
2026-07-20T23:21:20.745822919Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:21:25.589916753Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:21:30.589275168Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:21:35.589517248Z,CC8DA20C9C14,humidity,61.5
2026-07-20T23:21:40.591395248Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:21:45.59117897Z,CC8DA20C9C14,humidity,59.0
2026-07-20T23:21:50.591798172Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:21:55.593331003Z,CC8DA20C9C14,humidity,60.1
2026-07-20T23:22:00.593742049Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:22:05.618659883Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:22:10.596169401Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:22:15.597833026Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:22:20.599296804Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:22:25.598798377Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:22:30.596420984Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:22:35.60267028Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:22:40.59778332Z,CC8DA20C9C14,humidity,57.0
2026-07-20T23:22:45.602818595Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:22:50.764606665Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:22:55.607080361Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:23:00.602719209Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:23:05.611792455Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:23:10.603832241Z,CC8DA20C9C14,humidity,57.9
2026-07-20T23:23:15.609221426Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:23:20.607873196Z,CC8DA20C9C14,humidity,59.0
2026-07-20T23:23:25.608479363Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:23:30.618983637Z,CC8DA20C9C14,humidity,62.0
2026-07-20T23:23:35.630050892Z,CC8DA20C9C14,humidity,57.5
2026-07-20T23:23:40.61369181Z,CC8DA20C9C14,humidity,59.5
2026-07-20T23:23:45.612798558Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:23:50.65464466Z,CC8DA20C9C14,humidity,60.3
2026-07-20T23:23:55.614973741Z,CC8DA20C9C14,humidity,62.2
2026-07-20T23:24:00.615145677Z,CC8DA20C9C14,humidity,59.2
2026-07-20T23:24:05.61780273Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:24:10.615677688Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:24:15.644425448Z,CC8DA20C9C14,humidity,62.4
2026-07-20T23:24:20.630223694Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:24:25.620452064Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:24:30.617915778Z,CC8DA20C9C14,humidity,58.7
2026-07-20T23:24:35.621894509Z,CC8DA20C9C14,humidity,58.7
2026-07-20T23:24:40.625012619Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:24:45.660719408Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:24:50.632341081Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:24:55.626918812Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:25:00.623862215Z,CC8DA20C9C14,humidity,62.5
2026-07-20T23:25:05.628173425Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:25:10.640063459Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:25:15.668587184Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:25:20.664551439Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:25:25.627836354Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:25:30.631813488Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:25:35.6328627Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:25:40.636898377Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:25:45.643425096Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:25:50.641440891Z,CC8DA20C9C14,humidity,59.0
2026-07-20T23:25:55.639708984Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:26:00.634286455Z,CC8DA20C9C14,humidity,58.1
2026-07-20T23:26:05.636747582Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:26:10.638806603Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:26:15.643999439Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:26:20.643881164Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:26:25.642033626Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:26:30.641156388Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:26:35.644193045Z,CC8DA20C9C14,humidity,62.4
2026-07-20T23:26:40.650909947Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:26:45.6775587Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:26:50.649790056Z,CC8DA20C9C14,humidity,61.2
2026-07-20T23:26:55.643918079Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:27:00.645928476Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:27:05.741037318Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:27:10.670759445Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:27:15.650780803Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:27:20.669478558Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:27:25.650042249Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:27:30.649757025Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:27:35.654672712Z,CC8DA20C9C14,humidity,59.7
2026-07-20T23:27:40.656826401Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:27:45.657644017Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:27:50.668828167Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:27:55.673211166Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:28:00.657394066Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:28:05.665026179Z,CC8DA20C9C14,humidity,62.2
2026-07-20T23:28:10.655678431Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:28:15.673129148Z,CC8DA20C9C14,humidity,59.4
2026-07-20T23:28:20.679340699Z,CC8DA20C9C14,humidity,62.7
2026-07-20T23:28:25.679976053Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:28:30.663971554Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:28:35.665845565Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:28:40.68506805Z,CC8DA20C9C14,humidity,58.1
2026-07-20T23:28:45.668127034Z,CC8DA20C9C14,humidity,62.9
2026-07-20T23:28:50.820024531Z,CC8DA20C9C14,humidity,58.8
2026-07-20T23:28:55.699686918Z,CC8DA20C9C14,humidity,58.2
2026-07-20T23:29:00.670288763Z,CC8DA20C9C14,humidity,58.2
2026-07-20T23:29:05.672192071Z,CC8DA20C9C14,humidity,61.5
2026-07-20T23:29:10.669876991Z,CC8DA20C9C14,humidity,61.2
2026-07-20T23:29:15.676258082Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:29:20.68208802Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:29:25.703625779Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:29:30.677616482Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:29:35.677738905Z,CC8DA20C9C14,humidity,57.5
2026-07-20T23:29:40.675010207Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:29:45.682566942Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:29:50.71476194Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:29:55.682522168Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:30:00.682354862Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:30:05.68279745Z,CC8DA20C9C14,humidity,58.6
2026-07-20T23:30:10.68147431Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:30:15.685255922Z,CC8DA20C9C14,humidity,57.3
2026-07-20T23:30:20.688155195Z,CC8DA20C9C14,humidity,59.4
2026-07-20T23:30:25.699423472Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:30:30.689537699Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:30:35.688187561Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:30:40.789145018Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:30:45.690120857Z,CC8DA20C9C14,humidity,61.9
2026-07-20T23:30:50.696788171Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:30:55.694678328Z,CC8DA20C9C14,humidity,60.8
2026-07-20T23:31:00.698599265Z,CC8DA20C9C14,humidity,60.3
2026-07-20T23:31:05.694073807Z,CC8DA20C9C14,humidity,57.5
2026-07-20T23:31:10.694043449Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:31:15.697264106Z,CC8DA20C9C14,humidity,59.7
2026-07-20T23:31:20.691170134Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:31:25.698519384Z,CC8DA20C9C14,humidity,62.0
2026-07-20T23:31:30.703725706Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:31:35.700816363Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:31:40.698318456Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:31:45.701825394Z,CC8DA20C9C14,humidity,60.1
2026-07-20T23:31:50.699210515Z,CC8DA20C9C14,humidity,59.9
2026-07-20T23:31:55.699545937Z,CC8DA20C9C14,humidity,60.1
2026-07-20T23:32:00.717862774Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:32:05.705499127Z,CC8DA20C9C14,humidity,59.2
2026-07-20T23:32:10.704980401Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:32:15.702473757Z,CC8DA20C9C14,humidity,58.2
2026-07-20T23:32:20.702361366Z,CC8DA20C9C14,humidity,61.1
2026-07-20T23:32:25.707338033Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:32:30.715268953Z,CC8DA20C9C14,humidity,59.7
2026-07-20T23:32:35.710481499Z,CC8DA20C9C14,humidity,61.5
2026-07-20T23:32:40.709039373Z,CC8DA20C9C14,humidity,58.7
2026-07-20T23:32:45.71282329Z,CC8DA20C9C14,humidity,61.2
2026-07-20T23:32:50.712331768Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:32:55.721243627Z,CC8DA20C9C14,humidity,58.9
2026-07-20T23:33:00.727160323Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:33:05.716841778Z,CC8DA20C9C14,humidity,57.9
2026-07-20T23:33:10.709726159Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:33:15.882079591Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:33:20.715527346Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:33:25.718236194Z,CC8DA20C9C14,humidity,57.0
2026-07-20T23:33:30.727579051Z,CC8DA20C9C14,humidity,58.9
2026-07-20T23:33:35.721591929Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:33:40.71902509Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:33:45.725579566Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:33:50.724942591Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:33:55.756846134Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:34:00.723068743Z,CC8DA20C9C14,humidity,62.2
2026-07-20T23:34:05.728935639Z,CC8DA20C9C14,humidity,62.3
2026-07-20T23:34:10.725837114Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:34:15.725610638Z,CC8DA20C9C14,humidity,58.1
2026-07-20T23:34:20.727449437Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:34:25.732080788Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:34:30.731529187Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:34:35.741299829Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:34:40.73141249Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:34:45.734489551Z,CC8DA20C9C14,humidity,60.3
2026-07-20T23:34:50.742633157Z,CC8DA20C9C14,humidity,60.1
2026-07-20T23:34:55.758552631Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:35:00.735165508Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:35:05.740243221Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:35:10.735581268Z,CC8DA20C9C14,humidity,57.2
2026-07-20T23:35:15.739812718Z,CC8DA20C9C14,humidity,61.8
2026-07-20T23:35:20.735262537Z,CC8DA20C9C14,humidity,62.5
2026-07-20T23:35:25.745012106Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:35:30.735995164Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:35:35.746202489Z,CC8DA20C9C14,humidity,62.6
2026-07-20T23:35:40.744935976Z,CC8DA20C9C14,humidity,57.6
2026-07-20T23:35:45.744499905Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:35:50.743653727Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:35:55.741067373Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:36:00.745796324Z,CC8DA20C9C14,humidity,62.9
2026-07-20T23:36:05.810128307Z,CC8DA20C9C14,humidity,62.2
2026-07-20T23:36:10.746963385Z,CC8DA20C9C14,humidity,60.0
2026-07-20T23:36:15.750625391Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:36:20.750191366Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:36:25.752464594Z,CC8DA20C9C14,humidity,59.0
2026-07-20T23:36:30.788535009Z,CC8DA20C9C14,humidity,62.4
2026-07-20T23:36:35.761783551Z,CC8DA20C9C14,humidity,57.0
2026-07-20T23:36:40.754660364Z,CC8DA20C9C14,humidity,58.6
2026-07-20T23:36:45.756150166Z,CC8DA20C9C14,humidity,60.8
2026-07-20T23:36:50.757828235Z,CC8DA20C9C14,humidity,60.6
2026-07-20T23:36:55.894738358Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:37:00.753492775Z,CC8DA20C9C14,humidity,57.5
2026-07-20T23:37:05.769155054Z,CC8DA20C9C14,humidity,57.1
2026-07-20T23:37:10.758951317Z,CC8DA20C9C14,humidity,58.4
2026-07-20T23:37:15.762223881Z,CC8DA20C9C14,humidity,58.6
2026-07-20T23:37:20.755434692Z,CC8DA20C9C14,humidity,58.4
2026-07-20T23:37:25.762567137Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:37:30.758711036Z,CC8DA20C9C14,humidity,57.9
2026-07-20T23:37:35.772225351Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:37:40.766493994Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:37:45.766954254Z,CC8DA20C9C14,humidity,59.4
2026-07-20T23:37:50.765501503Z,CC8DA20C9C14,humidity,59.4
2026-07-20T23:37:55.776647191Z,CC8DA20C9C14,humidity,61.7
2026-07-20T23:38:00.763886696Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:38:05.818720842Z,CC8DA20C9C14,humidity,57.7
2026-07-20T23:38:10.771456938Z,CC8DA20C9C14,humidity,59.3
2026-07-20T23:38:15.768679861Z,CC8DA20C9C14,humidity,62.1
2026-07-20T23:38:20.773204935Z,CC8DA20C9C14,humidity,62.9
2026-07-20T23:38:25.770874563Z,CC8DA20C9C14,humidity,60.7
2026-07-20T23:38:30.774148092Z,CC8DA20C9C14,humidity,57.8
2026-07-20T23:38:35.778819229Z,CC8DA20C9C14,humidity,61.6
2026-07-20T23:38:40.946635985Z,CC8DA20C9C14,humidity,59.1
2026-07-20T23:38:45.778722301Z,CC8DA20C9C14,humidity,60.9
2026-07-20T23:38:50.778611326Z,CC8DA20C9C14,humidity,62.8
2026-07-20T23:38:55.777492323Z,CC8DA20C9C14,humidity,57.9
2026-07-20T23:39:00.775098555Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:39:05.783330167Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:39:10.781489317Z,CC8DA20C9C14,humidity,57.0
2026-07-20T23:39:15.782503978Z,CC8DA20C9C14,humidity,61.0
2026-07-20T23:39:20.783960219Z,CC8DA20C9C14,humidity,60.4
2026-07-20T23:39:25.786481555Z,CC8DA20C9C14,humidity,59.6
2026-07-20T23:39:30.783191447Z,CC8DA20C9C14,humidity,57.4
2026-07-20T23:39:35.788140677Z,CC8DA20C9C14,humidity,58.0
2026-07-20T23:39:40.787526926Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:39:45.788551732Z,CC8DA20C9C14,humidity,58.3
2026-07-20T23:39:50.789644919Z,CC8DA20C9C14,humidity,61.4
2026-07-20T23:39:55.789175846Z,CC8DA20C9C14,humidity,63.0
2026-07-20T23:40:00.794501774Z,CC8DA20C9C14,humidity,58.2
2026-07-20T23:40:05.802859792Z,CC8DA20C9C14,humidity,61.3
2026-07-20T23:40:10.848612633Z,CC8DA20C9C14,humidity,57.3
2026-07-20T23:40:15.793872973Z,CC8DA20C9C14,humidity,59.8
2026-07-20T23:40:20.793133314Z,CC8DA20C9C14,humidity,60.5
2026-07-20T23:40:25.798283158Z,CC8DA20C9C14,humidity,60.2
2026-07-20T23:40:30.794546559Z,CC8DA20C9C14,humidity,59.5
